gainQuoteHomeConversionFactor,reason,accountBalance,type,halfSpreadCost,instrument,tradeCloseTransactionID,time,pl,baseFinancingHomeConversionCost,accountID,requestID,guaranteedExecutionFeeHomeConversionCost,guaranteedExecutionFee,fullPrice,positionFinancings,takeProfitOnFill,longPositionCloseout,userID,quotePL,plHomeConversionCost,closedTradeID,positionFill,commission,requestedUnits,lossQuoteHomeConversionFactor,quoteGuaranteedExecutionFee,triggerCondition,baseFinancing,triggerMode,stopLossOnFill,id,tradeOpened,financing,baseHomeConversionCost,units,batchID,homeConversionFactors,price,tradeID,orderID,timeInForce,tradesClosed,fullVWAP,homeConversionCost
,LINKED_TRADE_CLOSED,,ORDER_CANCEL,,,545,2024-09-17T13:57:19.458045092Z,,,101-004-29576199-001,,,,,,,,29576199,,,538,,,,,,,,,,546,,,,,545,,,,539,,,,
0.754468047,STOP_LOSS_ORDER,99990.3914,ORDER_FILL,0.0265,EUR_USD,,2024-09-17T13:57:19.458045092Z,-0.6325,0,101-004-29576199-001,,0,0,"{'closeoutBid': '1.11124', 'closeoutAsk': '1.11149', 'timestamp': '2024-09-17T13:57:19.458045092Z', 'bids': [{'price': '1.11133', 'liquidity': '499000'}, {'price': '1.11132', 'liquidity': '2500000'}, {'price': '1.11131', 'liquidity': '2000000'}, {'price': '1.11130', 'liquidity': '5000000'}, {'price': '1.11127', 'liquidity': '10000000'}, {'price': '1.11124', 'liquidity': '10000000'}], 'asks': [{'price': '1.11140', 'liquidity': '500000'}, {'price': '1.11141', 'liquidity': '500000'}, {'price': '1.11142', 'liquidity': '2000000'}, {'price': '1.11143', 'liquidity': '2000000'}, {'price': '1.11144', 'liquidity': '5000000'}, {'price': '1.11146', 'liquidity': '10000000'}, {'price': '1.11149', 'liquidity': '10000000'}]}",,,,29576199,-0.83,-0.003103827,,,0,-1000,0.76205064,0,,0,,,547,,0,,-1000,547,"{'gainQuoteHome': {'factor': '0.75446804667379'}, 'lossQuoteHome': {'factor': '0.76205064010769'}, 'gainBaseHome': {'factor': '0.83852630'}, 'lossBaseHome': {'factor': '0.84695370'}}",1.11133,,544,,"[{'tradeID': '542', 'units': '-1000', 'realizedPL': '-0.6325', 'financing': '0.0000', 'baseFinancing': '0.00000000000000', 'price': '1.11133', 'guaranteedExecutionFee': '0.0000', 'quoteGuaranteedExecutionFee': '0', 'halfSpreadCost': '0.0265', 'plHomeConversionCost': '-0.00310382697005', 'baseFinancingHomeConversionCost': '0.00000000000000', 'guaranteedExecutionFeeHomeConversionCost': '0.00000000000000', 'homeConversionCost': '-0.00310382697005'}]",1.11133,-0.003103827
,LINKED_TRADE_CLOSED,,ORDER_CANCEL,,,547,2024-09-17T13:57:19.458045092Z,,,101-004-29576199-001,,,,,,,,29576199,,,542,,,,,,,,,,548,,,,,547,,,,543,,,,
0.754528121,STOP_LOSS_ORDER,99989.4311,ORDER_FILL,0.0303,EUR_USD,,2024-09-17T13:57:31.562188053Z,-0.9603,0,101-004-29576199-001,,0,0,"{'closeoutBid': '1.11113', 'closeoutAsk': '1.11139', 'timestamp': '2024-09-17T13:57:31.562188053Z', 'bids': [{'price': '1.11122', 'liquidity': '500000'}, {'price': '1.11121', 'liquidity': '2500000'}, {'price': '1.11120', 'liquidity': '2000000'}, {'price': '1.11119', 'liquidity': '5000000'}, {'price': '1.11116', 'liquidity': '10000000'}, {'price': '1.11113', 'liquidity': '10000000'}], 'asks': [{'price': '1.11130', 'liquidity': '500000'}, {'price': '1.11131', 'liquidity': '500000'}, {'price': '1.11132', 'liquidity': '2000000'}, {'price': '1.11133', 'liquidity': '2000000'}, {'price': '1.11134', 'liquidity': '5000000'}, {'price': '1.11136', 'liquidity': '10000000'}, {'price': '1.11139', 'liquidity': '10000000'}]}",,,,29576199,-1.26,-0.004708581,,,0,-1000,0.762111318,0,,0,,,549,,0,,-1000,549,"{'gainQuoteHome': {'factor': '0.75452812051511'}, 'lossQuoteHome': {'factor': '0.76211131770621'}, 'gainBaseHome': {'factor': '0.83852630'}, 'lossBaseHome': {'factor': '0.84695370'}}",1.11122,,528,,"[{'tradeID': '526', 'units': '-1000', 'realizedPL': '-0.9603', 'financing': '0.0000', 'baseFinancing': '0.00000000000000', 'price': '1.11122', 'guaranteedExecutionFee': '0.0000', 'quoteGuaranteedExecutionFee': '0', 'halfSpreadCost': '0.0303', 'plHomeConversionCost': '-0.00470858088983', 'baseFinancingHomeConversionCost': '0.00000000000000', 'guaranteedExecutionFeeHomeConversionCost': '0.00000000000000', 'homeConversionCost': '-0.00470858088983'}]",1.11122,-0.004708581
,LINKED_TRADE_CLOSED,,ORDER_CANCEL,,,549,2024-09-17T13:57:31.562188053Z,,,101-004-29576199-001,,,,,,,,29576199,,,526,,,,,,,,,,550,,,,,549,,,,527,,,,
0.754528121,STOP_LOSS_ORDER,99988.5013,ORDER_FILL,0.0303,EUR_USD,,2024-09-17T13:57:31.562188053Z,-0.9298,0,101-004-29576199-001,,0,0,"{'closeoutBid': '1.11113', 'closeoutAsk': '1.11139', 'timestamp': '2024-09-17T13:57:31.562188053Z', 'bids': [{'price': '1.11122', 'liquidity': '499000'}, {'price': '1.11121', 'liquidity': '2500000'}, {'price': '1.11120', 'liquidity': '2000000'}, {'price': '1.11119', 'liquidity': '5000000'}, {'price': '1.11116', 'liquidity': '10000000'}, {'price': '1.11113', 'liquidity': '10000000'}], 'asks': [{'price': '1.11130', 'liquidity': '500000'}, {'price': '1.11131', 'liquidity': '500000'}, {'price': '1.11132', 'liquidity': '2000000'}, {'price': '1.11133', 'liquidity': '2000000'}, {'price': '1.11134', 'liquidity': '5000000'}, {'price': '1.11136', 'liquidity': '10000000'}, {'price': '1.11139', 'liquidity': '10000000'}]}",,,,29576199,-1.22,-0.004559102,,,0,-1000,0.762111318,0,,0,,,551,,0,,-1000,551,"{'gainQuoteHome': {'factor': '0.75452812051511'}, 'lossQuoteHome': {'factor': '0.76211131770621'}, 'gainBaseHome': {'factor': '0.83852630'}, 'lossBaseHome': {'factor': '0.84695370'}}",1.11122,,532,,"[{'tradeID': '530', 'units': '-1000', 'realizedPL': '-0.9298', 'financing': '0.0000', 'baseFinancing': '0.00000000000000', 'price': '1.11122', 'guaranteedExecutionFee': '0.0000', 'quoteGuaranteedExecutionFee': '0', 'halfSpreadCost': '0.0303', 'plHomeConversionCost': '-0.00455910213142', 'baseFinancingHomeConversionCost': '0.00000000000000', 'guaranteedExecutionFeeHomeConversionCost': '0.00000000000000', 'homeConversionCost': '-0.00455910213142'}]",1.11122,-0.004559102
,LINKED_TRADE_CLOSED,,ORDER_CANCEL,,,551,2024-09-17T13:57:31.562188053Z,,,101-004-29576199-001,,,,,,,,29576199,,,530,,,,,,,,,,552,,,,,551,,,,531,,,,
,CLIENT_ORDER,,MARKET_ORDER,,EUR_USD,,2024-09-19T09:47:02.188121831Z,,,101-004-29576199-001,7.93001E+16,,,,,"{'price': '1.11604', 'timeInForce': 'GTC'}",,29576199,,,,DEFAULT,,,,,,,,"{'price': '1.11781', 'timeInForce': 'GTC', 'triggerMode': 'TOP_OF_BOOK'}",553,,,,-1000,553,,,,,FOK,,,
0.749170834,MARKET_ORDER,99988.5013,ORDER_FILL,0.0264,EUR_USD,,2024-09-19T09:47:02.188121831Z,0,0,101-004-29576199-001,7.93001E+16,0,0,"{'closeoutBid': '1.11742', 'closeoutAsk': '1.11767', 'timestamp': '2024-09-19T09:47:01.561606566Z', 'bids': [{'price': '1.11751', 'liquidity': '500000'}, {'price': '1.11750', 'liquidity': '2500000'}, {'price': '1.11749', 'liquidity': '2000000'}, {'price': '1.11748', 'liquidity': '5000000'}, {'price': '1.11745', 'liquidity': '10000000'}, {'price': '1.11742', 'liquidity': '10000000'}], 'asks': [{'price': '1.11758', 'liquidity': '500000'}, {'price': '1.11759', 'liquidity': '500000'}, {'price': '1.11760', 'liquidity': '2000000'}, {'price': '1.11761', 'liquidity': '2000000'}, {'price': '1.11762', 'liquidity': '5000000'}, {'price': '1.11764', 'liquidity': '10000000'}, {'price': '1.11767', 'liquidity': '10000000'}]}",,,,29576199,0,0,,,0,-1000,0.756700189,0,,0,,,554,"{'price': '1.11751', 'tradeID': '554', 'units': '-1000', 'guaranteedExecutionFee': '0.0000', 'quoteGuaranteedExecutionFee': '0', 'halfSpreadCost': '0.0264', 'initialMarginRequired': '28.0490', 'guaranteedExecutionFeeHomeConversionCost': '0.00000000000000'}",0,,-1000,553,"{'gainQuoteHome': {'factor': '0.74917083360561'}, 'lossQuoteHome': {'factor': '0.75670018871723'}, 'gainBaseHome': {'factor': '0.83726265'}, 'lossBaseHome': {'factor': '0.84567735'}}",1.11751,,553,,,1.11751,0
,ON_FILL,,TAKE_PROFIT_ORDER,,,,2024-09-19T09:47:02.188121831Z,,,101-004-29576199-001,7.93001E+16,,,,,,,29576199,,,,,,,,,DEFAULT,,,,555,,,,,553,,1.11604,554,,GTC,,,
,ON_FILL,,STOP_LOSS_ORDER,,,,2024-09-19T09:47:02.188121831Z,,,101-004-29576199-001,7.93001E+16,,,,,,,29576199,,,,,,,,,DEFAULT,,TOP_OF_BOOK,,556,,,,,553,,1.11781,554,,GTC,,,
,CLIENT_ORDER,,MARKET_ORDER,,EUR_USD,,2024-09-19T09:47:51.085259819Z,,,101-004-29576199-001,7.93001E+16,,,,,"{'price': '1.11604', 'timeInForce': 'GTC'}",,29576199,,,,DEFAULT,,,,,,,,"{'price': '1.11781', 'timeInForce': 'GTC', 'triggerMode': 'TOP_OF_BOOK'}",557,,,,-1000,557,,,,,FOK,,,
0.749176474,MARKET_ORDER,99988.5013,ORDER_FILL,0.0264,EUR_USD,,2024-09-19T09:47:51.085259819Z,0,0,101-004-29576199-001,7.93001E+16,0,0,"{'closeoutBid': '1.11742', 'closeoutAsk': '1.11767', 'timestamp': '2024-09-19T09:47:50.197213879Z', 'bids': [{'price': '1.11751', 'liquidity': '500000'}, {'price': '1.11750', 'liquidity': '2500000'}, {'price': '1.11749', 'liquidity': '2000000'}, {'price': '1.11748', 'liquidity': '5000000'}, {'price': '1.11745', 'liquidity': '10000000'}, {'price': '1.11742', 'liquidity': '10000000'}], 'asks': [{'price': '1.11758', 'liquidity': '500000'}, {'price': '1.11759', 'liquidity': '500000'}, {'price': '1.11760', 'liquidity': '2000000'}, {'price': '1.11761', 'liquidity': '2000000'}, {'price': '1.11762', 'liquidity': '5000000'}, {'price': '1.11764', 'liquidity': '10000000'}, {'price': '1.11767', 'liquidity': '10000000'}]}",,,,29576199,0,0,,,0,-1000,0.756705885,0,,0,,,558,"{'price': '1.11751', 'tradeID': '558', 'units': '-1000', 'guaranteedExecutionFee': '0.0000', 'quoteGuaranteedExecutionFee': '0', 'halfSpreadCost': '0.0264', 'initialMarginRequired': '28.0487', 'guaranteedExecutionFeeHomeConversionCost': '0.00000000000000'}",0,,-1000,557,"{'gainQuoteHome': {'factor': '0.74917647365687'}, 'lossQuoteHome': {'factor': '0.75670588545241'}, 'gainBaseHome': {'factor': '0.83725270'}, 'lossBaseHome': {'factor': '0.84566730'}}",1.11751,,557,,,1.11751,0
,ON_FILL,,TAKE_PROFIT_ORDER,,,,2024-09-19T09:47:51.085259819Z,,,101-004-29576199-001,7.93001E+16,,,,,,,29576199,,,,,,,,,DEFAULT,,,,559,,,,,557,,1.11604,558,,GTC,,,
,ON_FILL,,STOP_LOSS_ORDER,,,,2024-09-19T09:47:51.085259819Z,,,101-004-29576199-001,7.93001E+16,,,,,,,29576199,,,,,,,,,DEFAULT,,TOP_OF_BOOK,,560,,,,,557,,1.11781,558,,GTC,,,
,CLIENT_ORDER,,MARKET_ORDER,,EUR_USD,,2024-09-19T09:47:59.838575017Z,,,101-004-29576199-001,6.12857E+16,,,,,"{'price': '1.11604', 'timeInForce': 'GTC'}",,29576199,,,,DEFAULT,,,,,,,,"{'price': '1.11781', 'timeInForce': 'GTC', 'triggerMode': 'TOP_OF_BOOK'}",561,,,,-1000,561,,,,,FOK,,,
0.749165193,MARKET_ORDER,99988.5013,ORDER_FILL,0.0301,EUR_USD,,2024-09-19T09:47:59.838575017Z,0,0,101-004-29576199-001,6.12857E+16,0,0,"{'closeoutBid': '1.11742', 'closeoutAsk': '1.11768', 'timestamp': '2024-09-19T09:47:57.315477385Z', 'bids': [{'price': '1.11751', 'liquidity': '500000'}, {'price': '1.11750', 'liquidity': '2500000'}, {'price': '1.11749', 'liquidity': '2000000'}, {'price': '1.11748', 'liquidity': '5000000'}, {'price': '1.11745', 'liquidity': '10000000'}, {'price': '1.11742', 'liquidity': '10000000'}], 'asks': [{'price': '1.11759', 'liquidity': '500000'}, {'price': '1.11760', 'liquidity': '500000'}, {'price': '1.11761', 'liquidity': '2000000'}, {'price': '1.11762', 'liquidity': '2000000'}, {'price': '1.11763', 'liquidity': '5000000'}, {'price': '1.11765', 'liquidity': '10000000'}, {'price': '1.11768', 'liquidity': '10000000'}]}",,,,29576199,0,0,,,0,-1000,0.756694491,0,,0,,,562,"{'price': '1.11751', 'tradeID': '562', 'units': '-1000', 'guaranteedExecutionFee': '0.0000', 'quoteGuaranteedExecutionFee': '0', 'halfSpreadCost': '0.0301', 'initialMarginRequired': '28.0480', 'guaranteedExecutionFeeHomeConversionCost': '0.00000000000000'}",0,,-1000,561,"{'gainQuoteHome': {'factor': '0.74916519287481'}, 'lossQuoteHome': {'factor': '0.75669449129567'}, 'gainBaseHome': {'factor': '0.83723280'}, 'lossBaseHome': {'factor': '0.84564720'}}",1.11751,,561,,,1.11751,0
,ON_FILL,,TAKE_PROFIT_ORDER,,,,2024-09-19T09:47:59.838575017Z,,,101-004-29576199-001,6.12857E+16,,,,,,,29576199,,,,,,,,,DEFAULT,,,,563,,,,,561,,1.11604,562,,GTC,,,
,ON_FILL,,STOP_LOSS_ORDER,,,,2024-09-19T09:47:59.838575017Z,,,101-004-29576199-001,6.12857E+16,,,,,,,29576199,,,,,,,,,DEFAULT,,TOP_OF_BOOK,,564,,,,,561,,1.11781,562,,GTC,,,
,CLIENT_ORDER,,MARKET_ORDER,,EUR_USD,,2024-09-19T09:48:25.585124664Z,,,101-004-29576199-001,1.15329E+17,,,,,"{'price': '1.11604', 'timeInForce': 'GTC'}",,29576199,,,,DEFAULT,,,,,,,,"{'price': '1.11781', 'timeInForce': 'GTC', 'triggerMode': 'TOP_OF_BOOK'}",565,,,,-1000,565,,,,,FOK,,,
0.749159552,MARKET_ORDER,99988.5013,ORDER_FILL,0.0264,EUR_USD,,2024-09-19T09:48:25.585124664Z,0,0,101-004-29576199-001,1.15329E+17,0,0,"{'closeoutBid': '1.11746', 'closeoutAsk': '1.11771', 'timestamp': '2024-09-19T09:48:24.092087546Z', 'bids': [{'price': '1.11755', 'liquidity': '500000'}, {'price': '1.11754', 'liquidity': '2500000'}, {'price': '1.11753', 'liquidity': '2000000'}, {'price': '1.11752', 'liquidity': '5000000'}, {'price': '1.11749', 'liquidity': '10000000'}, {'price': '1.11746', 'liquidity': '10000000'}], 'asks': [{'price': '1.11762', 'liquidity': '500000'}, {'price': '1.11763', 'liquidity': '500000'}, {'price': '1.11764', 'liquidity': '2000000'}, {'price': '1.11765', 'liquidity': '2000000'}, {'price': '1.11766', 'liquidity': '5000000'}, {'price': '1.11768', 'liquidity': '10000000'}, {'price': '1.11771', 'liquidity': '10000000'}]}",,,,29576199,0,0,,,0,-1000,0.756688794,0,,0,,,566,"{'price': '1.11755', 'tradeID': '566', 'units': '-1000', 'guaranteedExecutionFee': '0.0000', 'quoteGuaranteedExecutionFee': '0', 'halfSpreadCost': '0.0264', 'initialMarginRequired': '28.0487', 'guaranteedExecutionFeeHomeConversionCost': '0.00000000000000'}",0,,-1000,565,"{'gainQuoteHome': {'factor': '0.74915955222895'}, 'lossQuoteHome': {'factor': '0.75668879395989'}, 'gainBaseHome': {'factor': '0.83725270'}, 'lossBaseHome': {'factor': '0.84566730'}}",1.11755,,565,,,1.11755,0
,ON_FILL,,TAKE_PROFIT_ORDER,,,,2024-09-19T09:48:25.585124664Z,,,101-004-29576199-001,1.15329E+17,,,,,,,29576199,,,,,,,,,DEFAULT,,,,567,,,,,565,,1.11604,566,,GTC,,,
,ON_FILL,,STOP_LOSS_ORDER,,,,2024-09-19T09:48:25.585124664Z,,,101-004-29576199-001,1.15329E+17,,,,,,,29576199,,,,,,,,,DEFAULT,,TOP_OF_BOOK,,568,,,,,565,,1.11781,566,,GTC,,,
,CLIENT_ORDER,,MARKET_ORDER,,EUR_USD,,2024-09-19T09:49:19.432384477Z,,,101-004-29576199-001,6.12857E+16,,,,,"{'price': '1.11604', 'timeInForce': 'GTC'}",,29576199,,,,DEFAULT,,,,,,,,"{'price': '1.11781', 'timeInForce': 'GTC', 'triggerMode': 'TOP_OF_BOOK'}",569,,,,-1000,569,,,,,FOK,,,
0.749153912,MARKET_ORDER,99988.5013,ORDER_FILL,0.0264,EUR_USD,,2024-09-19T09:49:19.432384477Z,0,0,101-004-29576199-001,6.12857E+16,0,0,"{'closeoutBid': '1.11752', 'closeoutAsk': '1.11777', 'timestamp': '2024-09-19T09:49:17.027276663Z', 'bids': [{'price': '1.11761', 'liquidity': '500000'}, {'price': '1.11760', 'liquidity': '2500000'}, {'price': '1.11759', 'liquidity': '2000000'}, {'price': '1.11758', 'liquidity': '5000000'}, {'price': '1.11755', 'liquidity': '10000000'}, {'price': '1.11752', 'liquidity': '10000000'}], 'asks': [{'price': '1.11768', 'liquidity': '500000'}, {'price': '1.11769', 'liquidity': '500000'}, {'price': '1.11770', 'liquidity': '2000000'}, {'price': '1.11771', 'liquidity': '2000000'}, {'price': '1.11772', 'liquidity': '5000000'}, {'price': '1.11774', 'liquidity': '10000000'}, {'price': '1.11777', 'liquidity': '10000000'}]}",,,,29576199,0,0,,,0,-1000,0.756683097,0,,0,,,570,"{'price': '1.11761', 'tradeID': '570', 'units': '-1000', 'guaranteedExecutionFee': '0.0000', 'quoteGuaranteedExecutionFee': '0', 'halfSpreadCost': '0.0264', 'initialMarginRequired': '28.0493', 'guaranteedExecutionFeeHomeConversionCost': '0.00000000000000'}",0,,-1000,569,"{'gainQuoteHome': {'factor': '0.74915391166803'}, 'lossQuoteHome': {'factor': '0.75668309670991'}, 'gainBaseHome': {'factor': '0.83727260'}, 'lossBaseHome': {'factor': '0.84568740'}}",1.11761,,569,,,1.11761,0
,ON_FILL,,TAKE_PROFIT_ORDER,,,,2024-09-19T09:49:19.432384477Z,,,101-004-29576199-001,6.12857E+16,,,,,,,29576199,,,,,,,,,DEFAULT,,,,571,,,,,569,,1.11604,570,,GTC,,,
,ON_FILL,,STOP_LOSS_ORDER,,,,2024-09-19T09:49:19.432384477Z,,,101-004-29576199-001,6.12857E+16,,,,,,,29576199,,,,,,,,,DEFAULT,,TOP_OF_BOOK,,572,,,,,569,,1.11781,570,,GTC,,,
0.749058034,STOP_LOSS_ORDER,99988.2743,ORDER_FILL,0.0301,EUR_USD,,2024-09-19T09:49:50.062044662Z,-0.227,0,101-004-29576199-001,,0,0,"{'closeoutBid': '1.11764', 'closeoutAsk': '1.11790', 'timestamp': '2024-09-19T09:49:50.062044662Z', 'bids': [{'price': '1.11773', 'liquidity': '500000'}, {'price': '1.11772', 'liquidity': '2500000'}, {'price': '1.11771', 'liquidity': '2000000'}, {'price': '1.11770', 'liquidity': '5000000'}, {'price': '1.11767', 'liquidity': '10000000'}, {'price': '1.11764', 'liquidity': '10000000'}], 'asks': [{'price': '1.11781', 'liquidity': '500000'}, {'price': '1.11782', 'liquidity': '500000'}, {'price': '1.11783', 'liquidity': '2000000'}, {'price': '1.11784', 'liquidity': '2000000'}, {'price': '1.11785', 'liquidity': '5000000'}, {'price': '1.11787', 'liquidity': '10000000'}, {'price': '1.11790', 'liquidity': '10000000'}]}",,,,29576199,-0.3,-0.001114781,,,0,1000,0.756586256,0,,0,,,573,,0,,1000,573,"{'gainQuoteHome': {'factor': '0.74905803436198'}, 'lossQuoteHome': {'factor': '0.75658625581286'}, 'gainBaseHome': {'factor': '0.83724275'}, 'lossBaseHome': {'factor': '0.84565725'}}",1.11781,,556,,"[{'tradeID': '554', 'units': '1000', 'realizedPL': '-0.2270', 'financing': '0.0000', 'baseFinancing': '0.00000000000000', 'price': '1.11781', 'guaranteedExecutionFee': '0.0000', 'quoteGuaranteedExecutionFee': '0', 'halfSpreadCost': '0.0301', 'plHomeConversionCost': '-0.00111478131754', 'baseFinancingHomeConversionCost': '0.00000000000000', 'guaranteedExecutionFeeHomeConversionCost': '0.00000000000000', 'homeConversionCost': '-0.00111478131754'}]",1.11781,-0.001114781
,LINKED_TRADE_CLOSED,,ORDER_CANCEL,,,573,2024-09-19T09:49:50.062044662Z,,,101-004-29576199-001,,,,,,,,29576199,,,554,,,,,,,,,,574,,,,,573,,,,555,,,,
0.749058034,STOP_LOSS_ORDER,99988.0473,ORDER_FILL,0.0301,EUR_USD,,2024-09-19T09:49:50.062044662Z,-0.227,0,101-004-29576199-001,,0,0,"{'closeoutBid': '1.11764', 'closeoutAsk': '1.11790', 'timestamp': '2024-09-19T09:49:50.062044662Z', 'bids': [{'price': '1.11773', 'liquidity': '500000'}, {'price': '1.11772', 'liquidity': '2500000'}, {'price': '1.11771', 'liquidity': '2000000'}, {'price': '1.11770', 'liquidity': '5000000'}, {'price': '1.11767', 'liquidity': '10000000'}, {'price': '1.11764', 'liquidity': '10000000'}], 'asks': [{'price': '1.11781', 'liquidity': '499000'}, {'price': '1.11782', 'liquidity': '500000'}, {'price': '1.11783', 'liquidity': '2000000'}, {'price': '1.11784', 'liquidity': '2000000'}, {'price': '1.11785', 'liquidity': '5000000'}, {'price': '1.11787', 'liquidity': '10000000'}, {'price': '1.11790', 'liquidity': '10000000'}]}",,,,29576199,-0.3,-0.001114781,,,0,1000,0.756586256,0,,0,,,575,,0,,1000,575,"{'gainQuoteHome': {'factor': '0.74905803436198'}, 'lossQuoteHome': {'factor': '0.75658625581286'}, 'gainBaseHome': {'factor': '0.83724275'}, 'lossBaseHome': {'factor': '0.84565725'}}",1.11781,,560,,"[{'tradeID': '558', 'units': '1000', 'realizedPL': '-0.2270', 'financing': '0.0000', 'baseFinancing': '0.00000000000000', 'price': '1.11781', 'guaranteedExecutionFee': '0.0000', 'quoteGuaranteedExecutionFee': '0', 'halfSpreadCost': '0.0301', 'plHomeConversionCost': '-0.00111478131754', 'baseFinancingHomeConversionCost': '0.00000000000000', 'guaranteedExecutionFeeHomeConversionCost': '0.00000000000000', 'homeConversionCost': '-0.00111478131754'}]",1.11781,-0.001114781
,LINKED_TRADE_CLOSED,,ORDER_CANCEL,,,575,2024-09-19T09:49:50.062044662Z,,,101-004-29576199-001,,,,,,,,29576199,,,558,,,,,,,,,,576,,,,,575,,,,559,,,,
0.749058034,STOP_LOSS_ORDER,99987.8203,ORDER_FILL,0.0301,EUR_USD,,2024-09-19T09:49:50.062044662Z,-0.227,0,101-004-29576199-001,,0,0,"{'closeoutBid': '1.11764', 'closeoutAsk': '1.11790', 'timestamp': '2024-09-19T09:49:50.062044662Z', 'bids': [{'price': '1.11773', 'liquidity': '500000'}, {'price': '1.11772', 'liquidity': '2500000'}, {'price': '1.11771', 'liquidity': '2000000'}, {'price': '1.11770', 'liquidity': '5000000'}, {'price': '1.11767', 'liquidity': '10000000'}, {'price': '1.11764', 'liquidity': '10000000'}], 'asks': [{'price': '1.11781', 'liquidity': '498000'}, {'price': '1.11782', 'liquidity': '500000'}, {'price': '1.11783', 'liquidity': '2000000'}, {'price': '1.11784', 'liquidity': '2000000'}, {'price': '1.11785', 'liquidity': '5000000'}, {'price': '1.11787', 'liquidity': '10000000'}, {'price': '1.11790', 'liquidity': '10000000'}]}",,,,29576199,-0.3,-0.001114781,,,0,1000,0.756586256,0,,0,,,577,,0,,1000,577,"{'gainQuoteHome': {'factor': '0.74905803436198'}, 'lossQuoteHome': {'factor': '0.75658625581286'}, 'gainBaseHome': {'factor': '0.83724275'}, 'lossBaseHome': {'factor': '0.84565725'}}",1.11781,,564,,"[{'tradeID': '562', 'units': '1000', 'realizedPL': '-0.2270', 'financing': '0.0000', 'baseFinancing': '0.00000000000000', 'price': '1.11781', 'guaranteedExecutionFee': '0.0000', 'quoteGuaranteedExecutionFee': '0', 'halfSpreadCost': '0.0301', 'plHomeConversionCost': '-0.00111478131754', 'baseFinancingHomeConversionCost': '0.00000000000000', 'guaranteedExecutionFeeHomeConversionCost': '0.00000000000000', 'homeConversionCost': '-0.00111478131754'}]",1.11781,-0.001114781
,LINKED_TRADE_CLOSED,,ORDER_CANCEL,,,577,2024-09-19T09:49:50.062044662Z,,,101-004-29576199-001,,,,,,,,29576199,,,562,,,,,,,,,,578,,,,,577,,,,563,,,,
0.749058034,STOP_LOSS_ORDER,99987.6236,ORDER_FILL,0.0301,EUR_USD,,2024-09-19T09:49:50.062044662Z,-0.1967,0,101-004-29576199-001,,0,0,"{'closeoutBid': '1.11764', 'closeoutAsk': '1.11790', 'timestamp': '2024-09-19T09:49:50.062044662Z', 'bids': [{'price': '1.11773', 'liquidity': '500000'}, {'price': '1.11772', 'liquidity': '2500000'}, {'price': '1.11771', 'liquidity': '2000000'}, {'price': '1.11770', 'liquidity': '5000000'}, {'price': '1.11767', 'liquidity': '10000000'}, {'price': '1.11764', 'liquidity': '10000000'}], 'asks': [{'price': '1.11781', 'liquidity': '497000'}, {'price': '1.11782', 'liquidity': '500000'}, {'price': '1.11783', 'liquidity': '2000000'}, {'price': '1.11784', 'liquidity': '2000000'}, {'price': '1.11785', 'liquidity': '5000000'}, {'price': '1.11787', 'liquidity': '10000000'}, {'price': '1.11790', 'liquidity': '10000000'}]}",,,,29576199,-0.26,-0.000966144,,,0,1000,0.756586256,0,,0,,,579,,0,,1000,579,"{'gainQuoteHome': {'factor': '0.74905803436198'}, 'lossQuoteHome': {'factor': '0.75658625581286'}, 'gainBaseHome': {'factor': '0.83724275'}, 'lossBaseHome': {'factor': '0.84565725'}}",1.11781,,568,,"[{'tradeID': '566', 'units': '1000', 'realizedPL': '-0.1967', 'financing': '0.0000', 'baseFinancing': '0.00000000000000', 'price': '1.11781', 'guaranteedExecutionFee': '0.0000', 'quoteGuaranteedExecutionFee': '0', 'halfSpreadCost': '0.0301', 'plHomeConversionCost': '-0.00096614380854', 'baseFinancingHomeConversionCost': '0.00000000000000', 'guaranteedExecutionFeeHomeConversionCost': '0.00000000000000', 'homeConversionCost': '-0.00096614380854'}]",1.11781,-0.000966144
,LINKED_TRADE_CLOSED,,ORDER_CANCEL,,,579,2024-09-19T09:49:50.062044662Z,,,101-004-29576199-001,,,,,,,,29576199,,,566,,,,,,,,,,580,,,,,579,,,,567,,,,
